tave,pr,wind_speed,rh,solar_rad
27.65,0.0,1.49,81.01,228.63
27.63,0.0,1.99,80.55,252.69
28.58,0.0,0.84,73.27,272.76
28.13,0.0,1.5,72.88,205.35
27.98,5.64,1.09,78.22,208.46
27.4,11.28,0.93,81.85,201.47
27.44,5.64,1.31,83.88,195.63
27.09,5.64,0.93,83.13,127.61
27.02,11.28,1.09,85.61,120.38
27.73,0.0,1.29,79.28,195.62
27.44,13.66,0.73,84.08,103.05
27.73,20.49,1.19,81.83,204.08
27.33,6.83,1.57,80.62,166.64
27.5,0.0,2.19,80.21,203.93
27.45,15.54,2.08,84.0,207.07
27.81,0.0,2.05,81.17,229.38
28.09,0.0,1.2,77.84,216.31
28.54,0.0,2.12,76.28,238.28
28.51,0.0,1.78,76.8,238.36
28.43,0.0,1.88,76.98,254.5
27.55,14.34,1.63,81.19,206.66
27.93,0.0,1.01,78.15,190.67
27.5,0.0,1.43,79.99,235.17
27.49,14.34,1.78,81.08,237.21
28.23,0.0,1.68,75.2,249.39
28.43,9.59,1.57,75.12,245.2
27.15,2.62,0.96,80.47,176.65
27.23,6.6,1.08,78.34,184.11
27.47,0.0,0.71,79.74,200.05
27.66,6.6,0.55,78.03,236.84
27.84,0.0,0.9,77.3,223.65
27.73,6.88,0.88,80.29,229.18
27.67,6.88,0.82,78.82,244.75
27.33,0.0,0.8,79.95,159.68
27.34,11.79,0.4,82.24,191.52
27.06,9.56,0.48,83.43,198.0
27.15,7.17,2.39,83.48,164.89
27.61,2.39,1.3,80.92,225.27
28.02,2.39,1.06,79.95,203.49
28.06,0.0,1.18,80.0,252.26
27.48,10.21,0.35,82.03,188.15
26.99,0.0,0.67,84.09,152.17
26.81,6.8,0.32,84.72,123.21
26.98,20.41,1.8,81.23,134.62
26.91,13.61,0.83,84.18,95.74
27.16,11.03,0.17,82.36,198.79
27.89,5.52,0.54,77.4,220.51
28.18,2.76,1.52,78.01,194.02
27.45,16.55,1.71,83.84,212.13
26.88,5.52,2.09,87.41,134.32
26.73,0.0,0.77,85.29,181.95
27.6,0.0,0.16,79.27,247.12
27.16,13.24,0.52,83.76,131.57
27.12,0.0,0.44,83.08,169.47
26.83,13.24,1.06,79.65,180.49
27.4,11.11,0.22,77.7,182.87
27.5,16.67,0.3,82.19,211.77
27.07,5.56,0.97,78.94,135.46
26.66,0.0,1.48,83.41,139.45
27.37,0.0,0.56,79.24,184.77
27.4,0.0,0.67,79.68,229.8
26.3,13.76,0.55,86.59,161.02
26.18,0.0,2.38,83.4,191.62
26.66,6.88,1.64,84.18,207.11
26.78,0.0,0.81,79.7,229.25
26.46,0.0,0.32,81.68,167.31
26.6,0.0,0.79,79.68,164.05
27.05,0.0,0.56,79.77,198.24
27.17,0.0,0.74,80.87,247.4
27.39,22.45,0.37,80.57,263.24
27.4,0.0,0.95,80.58,251.06
27.01,14.43,1.01,82.93,238.8
26.51,7.21,1.65,85.08,183.16
26.28,0.0,0.77,85.92,183.05
26.73,7.21,1.3,84.04,214.51
26.96,4.23,0.39,80.02,199.46
27.1,0.0,0.58,79.51,221.17
27.0,8.46,1.05,82.32,213.83
26.32,8.46,0.66,82.84,179.96
26.25,4.23,0.58,81.43,131.09
26.11,4.09,0.22,82.28,96.11
26.42,16.36,1.67,83.39,231.19
26.85,0.0,1.44,80.52,164.3
27.16,4.09,0.47,81.63,234.19
27.33,8.18,0.37,80.68,245.69
25.78,22.91,0.47,87.63,97.84
25.96,18.33,0.28,84.38,149.35
26.91,4.58,0.84,78.97,230.46
26.81,18.33,0.81,79.4,135.41
27.34,0.0,0.52,74.24,213.81
27.43,13.74,0.39,78.45,197.04
26.85,9.41,0.33,82.36,113.54
27.09,0.0,0.92,81.4,219.29
25.76,23.52,2.53,85.27,104.94
26.33,4.7,1.06,84.5,135.06
26.68,14.11,1.31,82.77,157.51
26.67,0.0,0.17,83.98,185.99
25.75,19.35,1.76,85.73,150.73
25.8,14.51,0.45,80.91,94.58
26.82,0.0,0.92,80.78,243.17
27.15,19.35,1.27,80.04,211.76
27.11,29.28,1.8,81.55,168.52
26.4,29.28,1.84,85.55,133.35
26.07,9.76,0.28,84.54,120.95
26.5,0.0,0.51,82.34,240.96
27.08,0.0,0.69,80.15,237.63
26.63,2.46,1.8,82.38,204.33
26.86,9.85,1.02,80.61,185.43
26.9,9.06,1.15,81.86,174.71
27.26,0.0,1.66,79.48,224.19
27.71,2.96,2.01,75.64,288.2
27.45,5.18,1.08,77.14,234.66
26.48,3.26,0.43,80.6,114.47
26.46,22.79,0.53,75.54,157.47
26.06,22.79,1.19,78.17,131.19
26.46,0.0,1.61,78.54,166.61
26.91,0.0,3.38,78.85,248.09
26.75,0.0,3.99,84.85,254.97
26.29,5.64,2.42,87.86,215.66
26.24,5.64,1.02,84.49,208.66
26.58,0.0,0.81,82.64,209.32
26.99,0.0,0.87,81.12,256.76
27.24,0.0,1.28,82.03,256.37
27.38,0.0,1.06,79.71,247.83
27.21,19.12,1.82,80.35,254.36
26.78,19.12,0.99,81.01,246.62
26.81,9.56,0.73,80.0,235.3
26.8,17.91,0.57,81.54,234.19
26.87,11.94,0.43,83.82,211.35
26.26,0.0,1.7,85.59,164.34
26.52,5.97,1.62,84.45,226.03
26.73,17.91,0.09,80.95,214.97
26.45,11.62,0.77,82.46,189.02
27.16,0.0,1.73,81.42,239.68
27.51,0.0,1.14,78.79,281.49
27.63,0.0,1.69,79.34,275.65
27.36,0.0,1.63,79.52,273.11
27.44,0.0,1.18,81.56,249.76
27.59,14.3,0.35,81.79,227.81
27.96,0.0,0.41,78.51,210.09
28.36,7.15,1.19,72.13,226.8
28.58,0.0,0.94,72.39,263.43
28.36,0.0,1.93,76.15,241.12
28.5,0.0,1.52,74.14,259.39
28.42,0.0,1.04,74.15,203.42
28.41,15.95,1.46,76.09,203.66
28.53,3.99,1.52,77.56,234.22
28.3,3.5,0.94,74.95,249.51
28.61,7.01,0.65,68.44,258.2
28.11,10.51,0.91,73.6,215.64
27.62,10.51,0.82,74.25,113.87
27.58,0.0,0.52,72.68,124.32
27.64,10.15,0.84,76.2,193.28
27.79,0.0,0.13,71.84,206.28
27.91,0.0,0.09,75.93,237.43
27.87,7.61,1.0,71.35,230.88
26.96,15.22,1.06,78.12,120.84
26.31,0.0,0.96,81.01,85.2
26.26,12.06,0.49,77.8,149.17
26.31,6.03,0.52,79.55,117.45
27.11,0.0,0.91,74.6,158.24
27.63,0.0,0.93,74.36,226.2
27.61,0.0,0.75,74.86,238.62
27.83,0.0,0.14,73.72,208.71
28.01,0.0,0.89,72.99,228.46
27.75,11.24,0.66,78.44,246.56
26.88,11.24,0.33,82.97,151.66
27.02,5.57,0.47,80.77,251.72
26.93,5.57,0.39,82.31,233.88
27.4,0.0,0.58,79.32,263.15
27.42,0.0,0.3,80.13,249.3
27.37,5.57,0.66,81.42,265.96
27.17,13.07,0.34,81.36,192.77
27.04,19.6,0.42,81.49,220.66
27.19,0.0,0.46,81.25,252.88
27.37,0.0,0.67,79.34,252.17
27.67,13.07,0.46,78.43,228.51
27.31,23.41,0.67,80.78,179.06
26.42,17.83,0.44,82.3,148.9
26.7,0.0,1.01,82.54,195.08
26.72,15.61,1.07,82.89,216.6
26.27,7.8,0.48,82.43,206.6
26.16,15.61,0.43,84.22,154.64
26.28,11.62,0.29,83.82,174.35
26.74,0.0,0.51,81.43,226.76
26.86,11.62,1.1,79.38,187.64
26.51,0.0,0.72,82.75,178.02
26.6,0.0,0.39,81.75,209.38
27.25,0.0,3.36,78.22,223.26
26.63,37.29,2.51,81.96,135.21
27.25,10.65,3.95,81.89,126.52
26.5,0.0,1.37,88.4,147.98
27.19,0.0,4.17,78.49,220.15
26.02,44.97,4.46,83.6,117.38
26.02,11.24,0.49,81.69,96.06
26.65,0.0,1.55,83.9,226.34
26.79,0.0,1.85,82.21,222.32
26.77,0.0,2.01,79.03,222.1
26.53,4.94,2.45,79.03,223.5
26.87,0.0,0.83,74.57,236.3
26.97,0.0,2.64,79.79,226.61
26.11,0.0,3.67,79.28,175.76
26.21,9.87,1.78,82.73,190.75
26.23,13.15,1.49,83.37,188.45
25.28,13.15,0.91,87.76,112.55
26.24,0.0,0.29,83.35,149.11
26.82,0.0,1.25,80.72,225.49
26.92,0.0,0.77,80.94,217.88
26.06,0.0,1.35,83.15,166.62
26.34,0.0,1.1,82.64,202.39
26.18,29.96,2.25,84.13,131.09
26.43,0.0,1.4,82.95,183.81
26.06,0.0,0.34,86.62,178.06
26.62,0.0,0.97,81.0,191.93
26.89,0.0,1.17,81.32,211.59
27.38,0.0,1.72,78.76,219.29
27.42,0.0,1.12,80.41,201.44
27.12,0.0,0.79,82.14,193.63
26.94,0.0,1.07,83.4,197.14
27.46,0.0,0.75,82.6,213.44
27.32,0.0,0.59,81.7,221.53
27.46,19.57,1.94,77.77,203.04
26.63,0.0,1.54,81.04,132.68
26.73,5.93,2.01,80.32,163.88
26.85,5.93,1.61,79.39,175.23
26.88,0.0,1.5,77.08,193.66
27.14,0.0,2.53,75.45,211.86
27.08,17.79,2.54,73.79,209.6
26.01,17.23,2.46,84.36,84.75
26.55,5.74,0.71,81.72,169.87
26.9,5.74,0.71,81.87,199.17
26.7,0.0,1.2,80.0,172.65
26.86,0.0,1.46,80.03,152.33
26.81,5.24,2.42,81.24,198.99
26.96,10.48,2.66,78.26,189.4
25.65,26.2,3.27,86.18,72.15
26.29,0.0,0.9,85.36,147.38
26.05,0.0,0.75,86.55,144.39
27.08,0.0,0.94,81.42,223.69
27.5,0.0,0.46,79.14,214.2
27.34,0.0,1.07,77.8,229.7
27.33,0.0,0.82,79.99,216.81
27.24,0.0,1.88,75.5,231.83
27.03,0.0,2.61,77.57,209.27
26.99,0.0,2.08,79.47,159.13
26.93,0.0,1.93,80.4,198.23
27.19,0.0,2.62,77.79,205.88
27.27,0.0,2.45,76.73,221.65
27.22,0.0,1.82,77.12,224.08
26.78,11.29,3.52,77.94,209.42
25.2,5.64,3.85,83.69,51.23
26.0,0.0,3.01,79.73,153.88
25.77,5.64,4.5,81.63,182.83
24.58,19.76,5.47,83.01,83.02
24.46,42.11,4.64,86.94,17.73
25.31,21.05,2.14,87.42,101.68
25.4,26.32,2.15,88.95,118.75
26.26,21.05,2.34,88.76,135.75
26.59,5.26,2.0,82.85,158.08
26.72,0.0,2.64,76.86,220.82
26.56,0.0,2.52,78.05,167.41
26.65,0.0,2.87,79.58,193.71
24.76,28.33,4.3,85.16,73.94
25.06,16.19,3.62,82.52,68.1
25.96,15.01,3.17,81.52,207.25
25.84,11.26,2.31,83.08,187.13
25.52,0.0,3.99,82.81,112.91
25.49,15.01,5.18,78.97,202.87
25.27,0.0,3.79,75.7,251.96
25.04,1.8,3.43,68.91,250.82
24.83,0.0,2.94,75.9,222.18
25.76,0.0,3.75,71.79,261.44
25.58,0.0,4.61,75.81,213.68
25.58,0.0,4.87,76.42,218.08
24.51,3.6,3.62,74.62,64.27
26.38,0.0,1.26,79.91,246.19
26.42,0.0,0.59,83.34,229.97
26.5,0.0,0.29,82.33,258.83
26.84,0.0,0.92,81.58,245.12
26.54,0.0,2.57,81.68,226.2
26.71,19.55,3.21,74.44,251.57
25.67,13.04,2.91,83.47,86.56
25.64,6.52,0.45,84.95,165.59
25.75,13.04,1.25,85.64,149.19
25.87,0.0,0.78,84.56,169.13
25.88,0.0,1.79,83.96,172.83
25.7,0.0,2.73,81.58,97.28
25.29,0.0,3.02,83.61,140.42
25.27,0.0,4.76,80.39,158.21
25.82,0.0,4.14,77.71,197.79
25.54,23.47,4.38,76.19,196.83
25.86,0.0,3.49,76.77,201.72
26.22,0.0,3.24,76.04,246.7
26.09,0.0,2.83,69.55,278.04
25.95,0.0,4.35,69.88,242.05
26.16,0.0,4.86,67.55,254.47
26.0,0.0,4.24,70.55,281.46
25.87,0.0,4.11,75.4,247.9
26.05,0.0,4.36,72.05,271.25
26.61,0.0,3.85,68.19,274.52
26.57,0.0,3.59,75.96,227.94
26.92,0.0,3.6,75.46,242.74
27.14,0.0,2.7,73.71,258.06
27.24,0.0,2.2,68.68,303.29
26.98,0.0,1.0,78.71,272.02
26.97,0.0,0.94,79.35,280.2
27.02,0.0,2.0,77.24,256.1
27.26,0.0,2.37,71.7,280.84
27.0,0.0,3.45,67.88,300.39
26.75,0.0,3.23,69.05,268.75
26.47,0.0,3.02,72.9,240.63
26.96,0.0,2.87,70.77,260.78
26.52,0.0,4.11,73.86,232.22
25.64,19.84,4.58,80.59,118.79
26.48,0.0,0.4,82.58,256.09
26.46,4.96,0.81,83.45,196.52
26.82,0.0,1.21,82.17,228.97
26.35,9.92,2.41,80.88,213.16
26.74,0.0,3.06,76.45,263.58
26.32,0.0,3.62,80.59,229.45
26.68,38.12,4.07,77.73,247.0
25.42,0.0,3.78,82.92,84.92
25.94,0.0,2.97,83.05,141.43
25.95,0.0,1.68,84.39,167.18
26.25,22.57,0.69,84.14,174.08
25.96,0.0,1.94,87.71,180.78
26.18,0.0,0.67,84.59,206.49
26.59,11.28,1.65,82.2,219.22
26.63,15.5,1.36,83.17,216.36
26.64,15.5,0.63,83.79,195.99
26.59,0.0,0.5,82.53,226.62
26.69,0.0,0.95,80.65,241.36
26.61,0.0,0.96,82.92,234.96
26.95,0.0,0.53,80.28,239.54
27.14,0.0,0.6,79.75,256.84
27.11,0.0,1.56,76.83,284.73
27.0,0.0,0.98,76.37,296.26
26.88,0.0,2.08,80.7,234.1
27.33,0.0,2.09,74.93,275.28
27.62,7.48,3.27,74.01,250.84
27.18,22.43,4.53,71.93,224.0
27.06,0.0,2.89,73.88,182.45
26.88,0.0,3.34,78.16,167.65
27.41,0.0,1.59,74.33,253.48
27.16,0.0,0.46,78.05,177.67
27.22,0.0,1.6,80.2,248.82
27.14,6.58,0.74,80.76,256.36
27.27,26.31,0.31,83.58,230.26
27.65,13.16,0.3,81.78,168.38
27.47,13.85,0.68,80.38,228.8
27.39,0.0,0.56,81.38,257.82
27.26,0.0,0.87,83.29,250.94
27.47,13.85,0.68,81.64,246.69
27.15,0.0,0.73,82.5,224.45
27.54,0.0,0.83,81.92,250.12
27.62,9.63,0.55,82.19,262.25
27.34,0.0,1.66,82.19,252.23
27.45,9.63,1.1,82.47,246.22
27.72,0.0,0.67,82.85,251.14
27.9,0.0,0.76,81.85,257.95
28.02,0.0,0.53,76.77,270.79
28.2,0.0,0.93,75.7,282.2
28.01,0.0,0.85,78.3,261.61
27.7,0.0,1.54,80.56,230.59
28.14,0.0,1.36,81.37,262.23
28.07,0.0,0.82,81.03,245.74
28.52,0.0,1.02,75.17,270.3
28.43,0.0,0.86,76.4,260.4
28.18,0.0,0.97,79.14,235.95
28.23,0.0,1.21,80.71,238.91
28.35,6.01,1.11,79.42,249.25
28.32,12.02,1.07,79.57,236.21
27.46,24.03,1.04,81.14,180.51
27.04,0.0,1.27,81.8,121.56
27.53,12.21,0.7,79.94,215.62
27.3,0.0,0.65,80.8,229.41
26.55,12.21,0.96,85.64,131.47
26.71,0.0,1.18,82.16,100.24
27.0,12.21,1.34,82.67,197.36
27.11,12.28,1.16,80.78,190.28
27.03,12.28,1.12,83.7,212.56
27.47,12.28,0.83,80.69,219.89
27.56,12.28,0.7,81.61,181.17
27.26,0.0,0.9,82.8,175.2
27.11,16.09,1.2,83.11,214.7
27.23,0.0,1.12,80.7,206.65
27.5,5.36,1.16,81.12,211.94
27.18,5.36,0.83,82.14,175.83
27.39,16.09,0.65,79.94,190.48
27.94,0.0,1.19,79.63,222.5
28.18,5.5,1.59,78.94,238.33
28.22,16.49,0.82,80.27,219.35
27.4,21.98,0.59,79.15,227.01
27.08,5.5,0.71,81.32,191.77
27.24,0.0,1.32,81.73,190.56
27.99,0.0,1.16,80.1,218.86
28.18,9.53,1.33,79.64,236.63
27.87,14.3,1.44,81.37,239.13
28.03,0.0,1.14,80.06,234.37
28.37,4.77,1.75,79.53,224.12
28.07,5.6,1.27,79.82,220.88
28.28,11.2,0.83,76.68,246.07
28.25,5.6,1.65,79.02,253.33
27.76,5.6,2.64,82.79,215.37
27.58,5.6,1.93,84.03,212.95
27.92,0.0,1.26,81.8,232.8
27.81,15.45,0.45,81.37,206.95
27.71,0.0,0.67,79.72,216.07
27.99,0.0,0.46,77.24,198.11
27.46,15.45,0.98,82.7,144.56
26.56,2.74,2.13,86.68,128.72
27.05,8.23,2.52,83.98,96.39
27.25,0.0,1.28,80.25,123.38
28.16,5.49,1.7,78.22,279.17
27.62,10.97,0.74,81.36,192.64
26.24,0.0,0.21,88.75,67.71
27.2,0.0,0.58,78.77,211.28
27.67,5.47,0.05,79.31,255.54
27.6,5.47,0.27,81.22,272.82
26.29,21.89,0.59,84.93,196.82
27.26,3.92,0.64,81.13,183.26
27.66,0.0,0.71,80.83,234.34
27.6,15.69,0.16,81.49,201.45
26.74,7.84,0.56,87.09,144.05
26.34,7.84,0.39,85.43,100.83
26.73,0.0,0.41,81.61,112.83
27.3,3.27,0.42,79.97,186.29
27.4,3.27,1.05,79.48,167.94
27.42,0.0,1.97,80.85,202.56
27.19,6.54,2.04,84.21,151.18
27.5,2.97,2.0,81.67,105.84
27.55,0.0,3.12,81.99,221.5
27.19,11.88,2.73,83.85,235.23
27.16,2.97,0.36,83.48,213.48
26.71,0.0,0.21,83.11,231.98
26.75,4.07,0.59,83.33,198.11
27.33,8.14,1.21,82.27,208.35
27.48,0.0,0.66,80.78,238.84
27.51,4.07,0.41,80.41,182.57
27.72,8.14,1.14,76.31,198.9
27.75,0.0,1.13,77.55,230.13
27.94,0.0,0.68,77.85,211.22
27.52,9.93,0.71,78.43,168.09
27.19,16.54,1.43,76.14,139.02
27.5,3.31,0.35,72.76,213.68
28.01,4.67,2.87,75.39,242.95
27.49,0.0,3.56,82.96,269.05
27.35,0.0,1.73,82.6,270.03
26.84,14.0,0.51,81.77,208.49
26.28,4.67,1.0,83.19,90.59
26.05,4.15,0.18,86.97,72.18
26.59,4.15,0.46,80.63,146.17
26.95,0.0,1.56,80.23,216.03
27.5,4.15,2.71,78.51,240.95
27.29,4.15,3.53,80.69,213.3
27.31,0.0,3.37,82.24,259.12
27.17,0.0,2.43,84.29,265.26
27.1,14.61,1.59,84.1,246.16
27.17,0.0,1.33,82.4,211.38
27.31,0.0,2.51,82.16,216.2
26.81,0.0,2.67,83.93,225.21
26.81,0.0,2.68,83.08,259.75
27.33,0.0,1.82,81.97,254.49
27.34,0.0,1.68,81.79,265.3
27.55,0.0,1.17,79.68,270.1
27.79,0.0,0.99,79.95,254.57
27.7,0.0,1.31,80.21,249.19
27.23,0.0,1.26,81.16,248.61
26.93,0.0,1.08,80.9,235.32
26.81,25.63,0.3,82.9,226.48
26.73,0.0,0.3,82.96,206.94
26.72,11.94,1.28,82.37,234.91
26.88,0.0,1.62,81.61,220.4
26.71,0.0,0.93,81.97,228.24
26.99,0.0,0.71,82.04,231.23
26.5,5.97,1.13,85.27,207.1
26.88,0.0,1.11,81.81,236.02
27.5,3.87,1.04,79.49,278.27
27.41,0.0,1.49,80.45,260.79
26.98,11.62,1.22,82.65,245.32
25.8,7.74,1.37,87.88,154.29
25.97,0.0,0.7,82.98,153.17
26.27,19.34,0.85,81.73,212.67
25.97,0.0,0.79,83.19,116.39
26.61,0.0,1.28,81.66,207.12
26.76,9.67,0.26,80.76,224.13
26.47,38.68,0.82,83.54,167.95
26.27,6.67,1.36,81.53,77.52
27.34,0.0,0.38,77.38,191.89
27.26,3.33,1.38,79.39,211.51
27.08,10.0,1.56,79.61,199.09
26.76,6.67,2.6,80.55,207.61
26.99,6.94,1.72,82.68,232.6
26.1,27.75,0.98,86.31,179.71
26.11,6.94,0.87,85.96,151.99
26.97,0.0,0.23,77.84,157.68
27.31,0.0,0.45,77.48,288.24
27.29,15.16,0.18,81.66,244.27
26.77,7.58,0.32,84.16,195.34
27.01,3.79,1.25,78.76,166.37
27.07,3.79,2.8,79.61,217.33
27.01,0.0,2.55,79.68,240.29
26.87,25.78,0.3,82.29,233.31
25.84,0.0,0.45,85.5,76.43
27.29,0.0,1.61,79.47,153.06
27.52,0.0,2.41,82.17,259.35
27.33,0.0,2.13,83.52,285.96
27.03,0.0,0.54,84.51,248.99
26.79,0.0,0.73,78.79,210.39
26.65,0.0,0.7,81.74,264.22
27.18,9.17,0.24,80.35,253.23
27.24,9.17,0.49,80.57,197.36
27.17,16.25,0.54,81.4,210.47
26.72,16.25,0.14,84.52,120.48
26.83,5.42,0.49,80.47,110.7
27.85,0.0,0.6,75.56,229.71
27.74,0.0,0.27,78.81,238.14
27.65,0.0,0.52,78.29,220.86
27.83,0.0,0.67,75.63,240.65
27.5,9.53,0.44,76.28,196.51
27.58,0.0,0.36,77.87,222.26
27.84,9.53,0.36,78.0,228.11
27.65,17.1,0.91,78.67,190.47
26.77,5.7,0.68,82.78,81.89
27.1,0.0,0.96,81.7,173.76
27.56,0.0,1.77,78.36,197.04
27.88,5.7,4.41,76.31,267.33
27.65,9.18,3.88,78.29,224.38
27.38,0.0,2.22,81.18,275.18
27.18,0.0,0.41,82.43,250.86
26.58,13.78,0.21,84.78,212.49
26.9,0.0,0.41,80.74,212.0
27.1,0.0,0.78,83.47,259.01
27.34,0.0,1.04,83.13,278.6
26.82,19.16,1.72,85.72,238.69
27.04,0.0,0.75,82.22,212.3
27.24,0.0,0.97,81.4,253.73
27.28,3.26,0.81,82.52,234.11
26.93,8.63,0.19,81.68,249.57
26.48,11.45,0.21,84.05,210.85
26.47,32.1,0.3,84.68,191.78
26.37,0.0,0.08,84.88,190.04
26.8,0.0,0.29,84.7,209.96
26.72,5.77,0.33,82.66,200.44
27.05,0.0,0.51,82.23,230.81
27.14,17.32,0.46,80.63,218.92
26.88,11.55,1.93,81.05,215.5
27.0,5.77,0.34,80.35,204.81
27.34,0.0,0.73,82.24,249.46
27.36,18.0,0.18,83.0,198.87
26.51,4.5,1.22,87.57,136.19
27.01,4.5,0.36,83.21,158.84
26.7,9.0,1.48,82.82,153.65
26.14,17.18,2.55,83.22,95.06
26.34,5.73,1.78,81.63,213.65
27.2,0.0,0.96,77.19,226.53
27.35,0.0,0.72,79.03,217.3
27.59,5.73,0.68,78.39,244.71
27.61,0.0,0.74,78.0,237.48
27.71,0.0,0.29,76.03,258.26
27.28,2.24,0.69,78.12,235.01
26.96,2.24,0.63,82.46,204.95
26.61,0.0,0.36,83.9,189.52
26.22,11.35,0.91,82.59,159.06
26.94,0.0,0.72,81.87,223.8
27.39,0.0,0.66,81.54,214.46
26.7,5.67,0.7,84.04,191.38
26.58,5.67,0.76,84.37,185.9
26.88,0.0,0.42,83.44,211.34
27.24,0.0,0.55,83.97,224.64
27.37,0.0,0.64,81.74,211.15
27.4,0.0,0.78,79.61,209.18
27.35,6.08,2.18,78.56,196.93
26.44,18.94,0.58,84.59,171.99
26.09,3.79,2.81,89.75,150.58
26.75,0.0,2.26,80.19,203.11
26.25,26.52,1.73,81.74,149.0
26.39,3.79,2.58,83.87,124.81
26.88,0.0,1.16,80.61,220.47
26.95,0.0,2.74,80.5,217.25
26.94,26.07,3.12,77.36,151.64
27.29,0.0,2.34,71.09,142.59
27.67,0.0,0.76,76.36,214.0
27.54,9.36,0.45,77.78,192.48
27.72,0.0,0.37,79.27,231.12
27.5,0.0,1.02,78.98,261.57
27.42,0.0,0.2,80.27,219.12
27.07,0.0,0.82,81.57,234.13
27.23,0.0,1.34,79.84,225.65
27.14,0.0,1.56,78.84,207.57
27.57,0.0,0.5,77.79,242.13
27.05,0.0,0.96,85.05,223.1
27.09,0.0,0.94,80.16,203.86
26.35,24.79,3.16,80.57,107.62
26.28,0.0,2.37,84.12,164.98
26.07,19.83,3.59,83.96,148.13
25.58,0.0,2.87,86.97,75.53
26.53,0.0,1.15,83.74,196.92
27.01,0.0,2.13,80.46,206.43
27.11,0.0,2.39,81.24,197.19
27.08,7.77,1.66,81.49,210.21
27.39,0.0,1.68,77.47,216.25
26.81,10.36,2.91,82.87,183.34
26.54,0.0,3.21,82.76,184.81
26.56,16.43,4.74,80.45,156.16
26.26,32.86,2.58,85.14,82.46
26.7,8.22,1.39,85.14,153.69
27.09,0.0,0.52,77.65,134.95
26.74,0.0,1.14,81.98,235.58
26.16,0.0,0.27,84.87,187.74
25.7,9.16,3.93,81.98,113.69
26.45,0.0,3.6,79.73,218.69
26.81,0.0,3.31,79.1,196.62
26.01,0.0,3.42,83.14,177.69
26.64,6.11,4.03,78.86,217.26
26.37,12.22,3.8,80.24,197.15
26.49,0.0,3.59,79.69,208.66
25.31,30.55,4.98,84.81,89.22
25.68,0.0,5.84,78.41,158.96
25.78,20.28,4.36,74.05,184.3
25.47,0.0,4.76,80.25,135.84
25.96,0.0,2.52,82.55,150.04
25.97,0.0,3.54,84.99,112.57
26.88,0.0,3.21,75.25,216.66
26.93,3.29,1.88,73.82,252.68
26.75,4.93,1.34,83.48,231.88
26.57,0.0,1.46,85.64,229.4
26.24,0.0,1.23,86.29,188.45
26.19,0.0,0.76,85.61,160.66
26.54,22.44,0.64,83.74,203.32
26.59,0.0,0.49,81.17,234.8
26.88,0.0,1.26,79.89,227.75
26.28,7.48,3.45,79.94,206.41
26.65,0.0,3.0,76.25,244.21
25.92,7.62,3.34,83.58,122.06
26.41,7.62,1.58,81.6,203.46
26.91,0.0,1.7,78.04,213.62
27.07,0.0,1.77,78.03,230.04
25.99,22.86,3.28,83.06,172.29
26.18,0.0,4.82,75.8,222.67
25.93,19.92,3.44,75.43,231.06
25.46,0.0,5.42,79.65,164.87
25.72,0.0,5.19,78.23,181.13
26.16,0.0,5.01,72.32,231.49
26.19,0.0,3.57,73.46,251.67
26.36,0.0,3.14,74.11,238.6
26.42,0.0,2.94,75.95,245.97
26.46,0.0,1.49,78.14,225.69
26.74,0.0,1.07,77.9,243.94
26.91,0.0,1.82,76.62,255.76
27.08,0.0,0.94,77.83,246.81
26.64,0.0,0.92,82.22,199.69
26.43,0.0,1.68,81.57,220.64
25.85,0.0,1.11,84.06,202.21
26.4,0.0,1.86,78.46,239.96
26.45,0.0,4.51,72.63,208.1
26.47,0.0,4.13,67.13,246.94
26.35,0.0,4.3,68.97,246.98
26.31,0.0,3.82,74.71,252.47
26.21,0.0,3.43,75.53,247.31
26.27,0.0,4.16,74.86,243.82
26.16,0.0,4.42,65.56,282.24
26.11,15.47,2.94,69.22,245.58
26.49,0.0,1.71,77.83,216.88
26.41,15.47,2.08,78.43,161.28
26.58,0.0,2.37,78.34,222.12
26.51,0.0,3.43,73.04,264.05
26.81,0.0,2.79,76.23,252.8
26.8,0.0,2.92,75.86,251.33
26.48,0.0,3.01,76.2,225.33
26.64,0.0,1.61,77.06,231.4
26.85,0.0,2.23,75.0,223.04
26.53,12.59,2.77,73.2,242.33
26.27,10.87,2.6,73.14,133.27
26.84,0.0,3.09,72.0,278.6
26.57,0.0,2.52,73.27,235.87
26.74,0.0,2.91,75.35,246.37
26.64,0.0,3.82,66.69,296.84
26.28,0.0,2.96,68.73,273.85
26.65,0.0,2.09,74.8,282.57
26.78,0.0,3.04,72.9,255.79
27.1,0.0,2.77,72.85,257.71
26.88,0.0,2.86,73.58,257.11
26.57,0.0,2.01,74.7,288.85
26.34,0.0,1.24,75.76,276.4
26.54,0.0,1.44,73.41,292.66
26.49,0.0,1.6,81.4,272.38
26.59,0.0,1.98,83.49,266.93
26.96,0.0,2.07,84.38,300.01
26.7,0.0,1.2,81.81,261.5
27.35,0.0,0.85,74.58,279.76
25.95,0.0,3.0,81.43,131.24
26.17,0.0,2.05,78.07,250.75
26.58,0.0,2.14,75.84,274.82
26.23,0.0,2.79,74.47,130.33
26.54,0.0,1.74,77.12,241.86
26.66,0.0,1.98,79.8,268.46
27.21,20.56,2.72,77.44,220.82
